date,month,rainfall_24h,rainfall_3d,rainfall_7d,elevation,river_flow,discharge_next
2018-06-26,6,6.3,19.0,53.7,561.0,53.7,45.03
2018-06-27,6,0.7,13.8,50.9,561.0,45.03,35.48
2018-06-28,6,4.0,11.0,41.5,561.0,35.48,27.58
2018-06-29,6,5.7,10.4,35.1,561.0,27.58,21.86
2018-06-30,6,0.4,10.1,29.8,561.0,21.86,17.71
2018-07-01,7,1.1,7.2,25.0,561.0,17.71,20.23
2018-07-02,7,4.3,5.8,22.5,561.0,20.23,51.97
2018-07-03,7,5.1,10.5,21.3,561.0,51.97,132.35
2018-07-04,7,17.7,27.1,38.3,561.0,132.35,208.89
2018-07-05,7,9.1,31.9,43.4,561.0,208.89,161.18
2018-07-06,7,1.5,28.3,39.2,561.0,161.18,110.43
2018-07-07,7,17.6,28.2,56.4,561.0,110.43,146.23
2018-07-08,7,22.2,41.3,77.5,561.0,146.23,184.78
2018-07-09,7,17.9,57.7,91.1,561.0,184.78,238.33
2018-07-10,7,14.1,54.2,100.1,561.0,238.33,244.47
2018-07-11,7,11.9,43.9,94.3,561.0,244.47,257.82
2018-07-12,7,22.1,48.1,107.3,561.0,257.82,334.74
2018-07-13,7,10.0,44.0,115.8,561.0,334.74,344.14
2018-07-14,7,3.7,35.8,101.9,561.0,344.14,402.65
2018-07-15,7,12.2,25.9,91.9,561.0,402.65,692.43
2018-07-16,7,20.5,36.4,94.5,561.0,692.43,826.94
2018-07-17,7,14.3,47.0,94.7,561.0,826.94,725.11
2018-07-18,7,4.7,39.5,87.5,561.0,725.11,412.05
2018-07-19,7,2.7,21.7,68.1,561.0,412.05,263.24
2018-07-20,7,5.2,12.6,63.3,561.0,263.24,277.61
2018-07-21,7,3.4,11.3,63.0,561.0,277.61,281.49
2018-07-22,7,6.2,14.8,57.0,561.0,281.49,236.14
2018-07-23,7,0.7,10.3,37.2,561.0,236.14,175.2
2018-07-24,7,1.2,8.1,24.1,561.0,175.2,132.97
2018-07-25,7,0.2,2.1,19.6,561.0,132.97,128.72
2018-07-26,7,0.2,1.6,17.1,561.0,128.72,104.68
2018-07-27,7,1.2,1.6,13.1,561.0,104.68,72.96
2018-07-28,7,1.4,2.8,11.1,561.0,72.96,52.09
2018-07-29,7,0.4,3.0,5.3,561.0,52.09,40.69
2018-07-30,7,0.4,2.2,5.0,561.0,40.69,42.75
2018-07-31,7,0.3,1.1,4.1,561.0,42.75,58.16
2018-08-01,8,0.9,1.6,4.8,561.0,58.16,67.71
2018-08-02,8,0.8,2.0,5.4,561.0,67.71,61.81
2018-08-03,8,1.1,2.8,5.3,561.0,61.81,62.1
2018-08-04,8,5.1,7.0,9.0,561.0,62.1,88.54
2018-08-05,8,2.2,8.4,10.8,561.0,88.54,99.0
2018-08-06,8,1.0,8.3,11.4,561.0,99.0,101.33
2018-08-07,8,0.8,4.0,11.9,561.0,101.33,94.72
2018-08-08,8,1.5,3.3,12.5,561.0,94.72,97.17
2018-08-09,8,1.6,3.9,13.3,561.0,97.17,91.04
2018-08-10,8,1.1,4.2,13.3,561.0,91.04,113.02
2018-08-11,8,6.1,8.8,14.3,561.0,113.02,232.35
2018-08-12,8,4.8,12.0,16.9,561.0,232.35,302.39
2018-08-13,8,3.3,14.2,19.2,561.0,302.39,312.33
2018-08-14,8,0.9,9.0,19.3,561.0,312.33,231.27
2018-08-15,8,1.7,5.9,19.5,561.0,231.27,319.63
2018-08-16,8,23.5,26.1,41.4,561.0,319.63,635.8
2018-08-17,8,20.9,46.1,61.2,561.0,635.8,483.17
2018-08-18,8,3.6,48.0,58.7,561.0,483.17,320.37
2018-08-19,8,2.8,27.3,56.7,561.0,320.37,253.68
2018-08-20,8,9.9,16.3,63.3,561.0,253.68,279.54
2018-08-21,8,18.4,31.1,80.8,561.0,279.54,358.75
2018-08-22,8,6.7,35.0,85.8,561.0,358.75,334.74
2018-08-23,8,3.1,28.2,65.4,561.0,334.74,225.46
2018-08-24,8,2.6,12.4,47.1,561.0,225.46,173.58
2018-08-25,8,3.7,9.4,47.2,561.0,173.58,203.17
2018-08-26,8,6.8,13.1,51.2,561.0,203.17,263.24
2018-08-27,8,5.0,15.5,46.3,561.0,263.24,204.59
2018-08-28,8,4.8,16.6,32.7,561.0,204.59,158.59
2018-08-29,8,2.2,12.0,28.2,561.0,158.59,102.04
2018-08-30,8,2.3,9.3,27.4,561.0,102.04,80.1
2018-08-31,8,1.4,5.9,26.2,561.0,80.1,71.28
2018-09-01,9,2.6,6.3,25.1,561.0,71.28,85.9
2018-09-02,9,7.1,11.1,25.4,561.0,85.9,113.02
2018-09-03,9,2.7,12.4,23.1,561.0,113.02,92.97
2018-09-04,9,2.4,12.2,20.7,561.0,92.97,61.66
2018-09-05,9,0.0,5.1,18.5,561.0,61.66,50.05
2018-09-06,9,0.3,2.7,16.5,561.0,50.05,43.98
2018-09-07,9,1.0,1.3,16.1,561.0,43.98,38.08
2018-09-08,9,0.7,2.0,14.2,561.0,38.08,29.69
2018-09-09,9,0.1,1.8,7.2,561.0,29.69,19.42
2018-09-10,9,0.7,1.5,5.2,561.0,19.42,14.67
2018-09-11,9,0.1,0.9,2.9,561.0,14.67,12.09
2018-09-12,9,0.0,0.8,2.9,561.0,12.09,10.61
2018-09-13,9,0.2,0.3,2.8,561.0,10.61,10.09
2018-09-14,9,1.3,1.5,3.1,561.0,10.09,10.38
2018-09-15,9,2.2,3.7,4.6,561.0,10.38,10.53
2018-09-16,9,1.4,4.9,5.9,561.0,10.53,10.69
2018-09-17,9,0.9,4.5,6.1,561.0,10.69,10.19
2018-09-18,9,1.5,3.8,7.5,561.0,10.19,10.89
2018-09-19,9,3.7,6.1,11.2,561.0,10.89,12.68
2018-09-20,9,3.6,8.8,14.6,561.0,12.68,14.45
2018-09-21,9,0.8,8.1,14.1,561.0,14.45,17.62
2018-09-22,9,1.2,5.6,13.1,561.0,17.62,14.56
2018-09-23,9,3.1,5.1,14.8,561.0,14.56,12.27
2018-09-24,9,6.3,10.6,20.2,561.0,12.27,12.55
2018-09-25,9,0.8,10.2,19.5,561.0,12.55,14.1
2018-09-26,9,1.1,8.2,16.9,561.0,14.1,14.63
2018-09-27,9,0.3,2.2,13.6,561.0,14.63,21.28
2018-09-28,9,4.8,6.2,17.6,561.0,21.28,27.97
2018-09-29,9,8.6,13.7,25.0,561.0,27.97,28.92
2018-09-30,9,12.1,25.5,34.0,561.0,28.92,28.99
2018-10-01,10,3.9,24.6,31.6,561.0,28.99,48.2
2018-10-02,10,3.1,19.1,33.9,561.0,48.2,57.21
2018-10-03,10,9.2,16.2,42.0,561.0,57.21,44.81
2018-10-04,10,1.2,13.5,42.9,561.0,44.81,29.41
2018-10-05,10,1.2,11.6,39.3,561.0,29.41,17.62
2018-10-06,10,0.0,2.4,30.7,561.0,17.62,12.8
2018-10-07,10,0.0,1.2,18.6,561.0,12.8,10.97
2018-10-08,10,0.1,0.1,14.8,561.0,10.97,10.19
2018-10-09,10,0.1,0.2,11.8,561.0,10.19,9.81
2018-10-10,10,0.0,0.2,2.6,561.0,9.81,9.59
2018-10-11,10,0.0,0.1,1.4,561.0,9.59,9.45
2018-10-12,10,0.0,0.0,0.2,561.0,9.45,9.35
2018-10-13,10,0.0,0.0,0.2,561.0,9.35,9.21
2018-10-14,10,0.0,0.0,0.2,561.0,9.21,9.09
2018-10-15,10,0.0,0.0,0.1,561.0,9.09,9.02
2018-10-16,10,0.0,0.0,0.0,561.0,9.02,9.16
2018-10-17,10,0.0,0.0,0.0,561.0,9.16,13.0
2018-10-18,10,0.1,0.1,0.1,561.0,13.0,16.74
2018-10-19,10,0.8,0.9,0.9,561.0,16.74,18.82
2018-10-20,10,0.1,1.0,1.0,561.0,18.82,14.85
2018-10-21,10,0.0,0.9,1.0,561.0,14.85,11.97
2018-10-22,10,0.1,0.2,1.1,561.0,11.97,10.53
2018-10-23,10,0.0,0.1,1.1,561.0,10.53,9.91
2018-10-24,10,0.0,0.1,1.1,561.0,9.91,9.64
2018-10-25,10,0.0,0.0,1.0,561.0,9.64,9.45
2018-10-26,10,0.0,0.0,0.2,561.0,9.45,9.26
2018-10-27,10,0.0,0.0,0.1,561.0,9.26,9.07
2018-10-28,10,0.0,0.0,0.1,561.0,9.07,8.95
2018-10-29,10,0.0,0.0,0.0,561.0,8.95,8.91
2018-10-30,10,0.0,0.0,0.0,561.0,8.91,8.86
2018-10-31,10,0.0,0.0,0.0,561.0,8.86,8.75
2018-11-01,11,0.0,0.0,0.0,561.0,8.75,8.73
2018-11-02,11,0.0,0.0,0.0,561.0,8.73,8.75
2018-11-03,11,1.7,1.7,1.7,561.0,8.75,8.98
2018-11-04,11,1.6,3.3,3.3,561.0,8.98,14.96
2018-11-05,11,12.7,16.0,16.0,561.0,14.96,14.52
2018-11-06,11,1.2,15.5,17.2,561.0,14.52,12.4
2018-11-07,11,0.0,13.9,17.2,561.0,12.4,11.05
2018-11-08,11,0.0,1.2,17.2,561.0,11.05,10.27
2018-11-09,11,0.0,0.0,17.2,561.0,10.27,9.84
2018-11-10,11,0.0,0.0,15.5,561.0,9.84,9.54
2018-11-11,11,0.0,0.0,13.9,561.0,9.54,9.35
2018-11-12,11,0.0,0.0,1.2,561.0,9.35,9.26
2018-11-13,11,0.0,0.0,0.0,561.0,9.26,9.21
2018-11-14,11,0.0,0.0,0.0,561.0,9.21,9.02
2018-11-15,11,0.0,0.0,0.0,561.0,9.02,8.75
2018-11-16,11,0.0,0.0,0.0,561.0,8.75,8.64
2018-11-17,11,0.0,0.0,0.0,561.0,8.64,8.62
2018-11-18,11,0.1,0.1,0.1,561.0,8.62,10.51
2018-11-19,11,2.6,2.7,2.7,561.0,10.51,12.34
2018-11-20,11,4.7,7.4,7.4,561.0,12.34,12.03
2018-11-21,11,0.3,7.6,7.7,561.0,12.03,10.91
2018-11-22,11,0.0,5.0,7.7,561.0,10.91,10.02
2018-11-23,11,0.0,0.3,7.7,561.0,10.02,9.45
2018-11-24,11,0.0,0.0,7.7,561.0,9.45,9.12
2018-11-25,11,0.0,0.0,7.6,561.0,9.12,8.91
2018-11-26,11,0.0,0.0,5.0,561.0,8.91,8.68
2018-11-27,11,0.0,0.0,0.3,561.0,8.68,8.53
2018-11-28,11,0.0,0.0,0.0,561.0,8.53,8.46
2018-11-29,11,0.0,0.0,0.0,561.0,8.46,8.46
2018-11-30,11,0.0,0.0,0.0,561.0,8.46,7.93
2018-12-01,12,0.0,0.0,0.0,561.0,7.93,7.77
2018-12-02,12,0.0,0.0,0.0,561.0,7.77,7.65
2018-12-03,12,0.0,0.0,0.0,561.0,7.65,7.57
2018-12-04,12,0.0,0.0,0.0,561.0,7.57,7.53
2018-12-05,12,0.0,0.0,0.0,561.0,7.53,7.49
2018-12-06,12,0.0,0.0,0.0,561.0,7.49,7.41
2018-12-07,12,0.0,0.0,0.0,561.0,7.41,7.34
2018-12-08,12,0.0,0.0,0.0,561.0,7.34,7.3
2018-12-09,12,0.0,0.0,0.0,561.0,7.3,7.24
2018-12-10,12,0.0,0.0,0.0,561.0,7.24,7.17
2018-12-11,12,0.0,0.0,0.0,561.0,7.17,7.11
2018-12-12,12,0.0,0.0,0.0,561.0,7.11,7.04
2018-12-13,12,0.0,0.0,0.0,561.0,7.04,7.09
2018-12-14,12,0.0,0.0,0.0,561.0,7.09,7.17
2018-12-15,12,0.0,0.0,0.0,561.0,7.17,7.18
2018-12-16,12,0.0,0.0,0.0,561.0,7.18,7.17
2018-12-17,12,0.0,0.0,0.0,561.0,7.17,7.22
2018-12-18,12,0.0,0.0,0.0,561.0,7.22,7.26
2018-12-19,12,0.0,0.0,0.0,561.0,7.26,7.26
2018-12-20,12,0.0,0.0,0.0,561.0,7.26,7.24
2018-12-21,12,0.0,0.0,0.0,561.0,7.24,7.2
2018-12-22,12,0.0,0.0,0.0,561.0,7.2,7.13
2018-12-23,12,0.0,0.0,0.0,561.0,7.13,7.05
2018-12-24,12,0.0,0.0,0.0,561.0,7.05,7.04
2018-12-25,12,0.0,0.0,0.0,561.0,7.04,6.96
2018-12-26,12,0.0,0.0,0.0,561.0,6.96,6.85
2018-12-27,12,0.0,0.0,0.0,561.0,6.85,6.85
2018-12-28,12,0.0,0.0,0.0,561.0,6.85,6.93
2018-12-29,12,0.0,0.0,0.0,561.0,6.93,6.96
2018-12-30,12,0.0,0.0,0.0,561.0,6.96,6.94
2018-12-31,12,0.0,0.0,0.0,561.0,6.94,6.85
2019-01-01,1,0.0,0.0,0.0,561.0,6.85,6.74
2019-01-02,1,0.0,0.0,0.0,561.0,6.74,6.73
2019-01-03,1,0.0,0.0,0.0,561.0,6.73,6.73
2019-01-04,1,0.0,0.0,0.0,561.0,6.73,6.74
2019-01-05,1,0.0,0.0,0.0,561.0,6.74,6.73
2019-01-06,1,0.0,0.0,0.0,561.0,6.73,6.74
2019-01-07,1,0.0,0.0,0.0,561.0,6.74,6.78
2019-01-08,1,0.0,0.0,0.0,561.0,6.78,6.78
2019-01-09,1,0.0,0.0,0.0,561.0,6.78,6.73
2019-01-10,1,0.0,0.0,0.0,561.0,6.73,6.62
2019-01-11,1,0.0,0.0,0.0,561.0,6.62,6.66
2019-01-12,1,0.0,0.0,0.0,561.0,6.66,6.62
2019-01-13,1,0.0,0.0,0.0,561.0,6.62,6.57
2019-01-14,1,0.0,0.0,0.0,561.0,6.57,6.5
2019-01-15,1,0.0,0.0,0.0,561.0,6.5,6.5
2019-01-16,1,0.0,0.0,0.0,561.0,6.5,6.5
2019-01-17,1,0.0,0.0,0.0,561.0,6.5,6.46
2019-01-18,1,0.0,0.0,0.0,561.0,6.46,6.41
2019-01-19,1,0.0,0.0,0.0,561.0,6.41,6.38
2019-01-20,1,0.0,0.0,0.0,561.0,6.38,6.38
2019-01-21,1,0.0,0.0,0.0,561.0,6.38,6.5
2019-01-22,1,0.0,0.0,0.0,561.0,6.5,6.57
2019-01-23,1,0.0,0.0,0.0,561.0,6.57,6.59
2019-01-24,1,0.0,0.0,0.0,561.0,6.59,6.53
2019-01-25,1,0.0,0.0,0.0,561.0,6.53,6.5
2019-01-26,1,0.0,0.0,0.0,561.0,6.5,6.5
2019-01-27,1,0.0,0.0,0.0,561.0,6.5,6.46
2019-01-28,1,0.0,0.0,0.0,561.0,6.46,6.46
2019-01-29,1,0.0,0.0,0.0,561.0,6.46,6.41
2019-01-30,1,0.0,0.0,0.0,561.0,6.41,6.31
2019-01-31,1,0.0,0.0,0.0,561.0,6.31,6.96
2019-02-01,2,0.0,0.0,0.0,561.0,6.96,7.18
2019-02-02,2,0.0,0.0,0.0,561.0,7.18,7.22
2019-02-03,2,0.0,0.0,0.0,561.0,7.22,7.18
2019-02-04,2,0.0,0.0,0.0,561.0,7.18,7.15
2019-02-05,2,0.0,0.0,0.0,561.0,7.15,7.15
2019-02-06,2,0.0,0.0,0.0,561.0,7.15,7.15
2019-02-07,2,0.0,0.0,0.0,561.0,7.15,7.13
2019-02-08,2,0.0,0.0,0.0,561.0,7.13,7.09
2019-02-09,2,0.0,0.0,0.0,561.0,7.09,7.09
2019-02-10,2,0.0,0.0,0.0,561.0,7.09,7.04
2019-02-11,2,0.0,0.0,0.0,561.0,7.04,6.91
2019-02-12,2,0.0,0.0,0.0,561.0,6.91,6.87
2019-02-13,2,0.0,0.0,0.0,561.0,6.87,6.85
2019-02-14,2,0.0,0.0,0.0,561.0,6.85,6.87
2019-02-15,2,0.0,0.0,0.0,561.0,6.87,6.94
2019-02-16,2,0.0,0.0,0.0,561.0,6.94,6.94
2019-02-17,2,0.0,0.0,0.0,561.0,6.94,6.91
2019-02-18,2,0.0,0.0,0.0,561.0,6.91,6.85
2019-02-19,2,0.0,0.0,0.0,561.0,6.85,6.78
2019-02-20,2,0.0,0.0,0.0,561.0,6.78,6.74
2019-02-21,2,0.0,0.0,0.0,561.0,6.74,6.74
2019-02-22,2,0.0,0.0,0.0,561.0,6.74,6.78
2019-02-23,2,0.0,0.0,0.0,561.0,6.78,6.78
2019-02-24,2,0.0,0.0,0.0,561.0,6.78,6.78
2019-02-25,2,0.0,0.0,0.0,561.0,6.78,6.73
2019-02-26,2,0.0,0.0,0.0,561.0,6.73,6.69
2019-02-27,2,0.0,0.0,0.0,561.0,6.69,6.74
2019-02-28,2,0.0,0.0,0.0,561.0,6.74,6.74
2019-03-01,3,0.0,0.0,0.0,561.0,6.74,6.66
2019-03-02,3,0.0,0.0,0.0,561.0,6.66,6.66
2019-03-03,3,0.0,0.0,0.0,561.0,6.66,6.73
2019-03-04,3,0.0,0.0,0.0,561.0,6.73,6.73
2019-03-05,3,0.0,0.0,0.0,561.0,6.73,6.74
2019-03-06,3,0.0,0.0,0.0,561.0,6.74,6.69
2019-03-07,3,0.0,0.0,0.0,561.0,6.69,6.66
2019-03-08,3,0.0,0.0,0.0,561.0,6.66,6.62
2019-03-09,3,0.0,0.0,0.0,561.0,6.62,6.59
2019-03-10,3,0.0,0.0,0.0,561.0,6.59,6.59
2019-03-11,3,0.0,0.0,0.0,561.0,6.59,6.59
2019-03-12,3,0.0,0.0,0.0,561.0,6.59,6.59
2019-03-13,3,0.0,0.0,0.0,561.0,6.59,6.59
2019-03-14,3,0.0,0.0,0.0,561.0,6.59,6.57
2019-03-15,3,0.0,0.0,0.0,561.0,6.57,6.53
2019-03-16,3,0.0,0.0,0.0,561.0,6.53,6.5
2019-03-17,3,0.0,0.0,0.0,561.0,6.5,6.46
2019-03-18,3,0.0,0.0,0.0,561.0,6.46,6.5
2019-03-19,3,0.0,0.0,0.0,561.0,6.5,6.53
2019-03-20,3,0.0,0.0,0.0,561.0,6.53,6.53
2019-03-21,3,0.0,0.0,0.0,561.0,6.53,6.5
2019-03-22,3,0.0,0.0,0.0,561.0,6.5,6.43
2019-03-23,3,0.0,0.0,0.0,561.0,6.43,6.43
2019-03-24,3,0.0,0.0,0.0,561.0,6.43,6.43
2019-03-25,3,0.0,0.0,0.0,561.0,6.43,6.43
2019-03-26,3,0.0,0.0,0.0,561.0,6.43,6.43
2019-03-27,3,0.0,0.0,0.0,561.0,6.43,6.41
2019-03-28,3,0.0,0.0,0.0,561.0,6.41,6.38
2019-03-29,3,0.0,0.0,0.0,561.0,6.38,6.41
2019-03-30,3,0.0,0.0,0.0,561.0,6.41,6.43
2019-03-31,3,0.0,0.0,0.0,561.0,6.43,7.0
2019-04-01,4,0.0,0.0,0.0,561.0,7.0,7.15
2019-04-02,4,0.0,0.0,0.0,561.0,7.15,7.15
2019-04-03,4,0.0,0.0,0.0,561.0,7.15,7.22
2019-04-04,4,0.0,0.0,0.0,561.0,7.22,7.49
2019-04-05,4,0.0,0.0,0.0,561.0,7.49,7.69
2019-04-06,4,0.0,0.0,0.0,561.0,7.69,7.57
2019-04-07,4,0.0,0.0,0.0,561.0,7.57,7.41
2019-04-08,4,0.0,0.0,0.0,561.0,7.41,7.28
2019-04-09,4,0.0,0.0,0.0,561.0,7.28,7.22
2019-04-10,4,0.0,0.0,0.0,561.0,7.22,7.22
2019-04-11,4,0.0,0.0,0.0,561.0,7.22,7.15
2019-04-12,4,0.0,0.0,0.0,561.0,7.15,7.18
2019-04-13,4,0.0,0.0,0.0,561.0,7.18,8.66
2019-04-14,4,0.0,0.0,0.0,561.0,8.66,11.3
2019-04-15,4,0.0,0.0,0.0,561.0,11.3,11.94
2019-04-16,4,0.2,0.2,0.2,561.0,11.94,10.38
2019-04-17,4,0.0,0.2,0.2,561.0,10.38,9.07
2019-04-18,4,0.0,0.2,0.2,561.0,9.07,8.4
2019-04-19,4,0.0,0.0,0.2,561.0,8.4,8.04
2019-04-20,4,0.0,0.0,0.2,561.0,8.04,7.79
2019-04-21,4,0.0,0.0,0.2,561.0,7.79,7.57
2019-04-22,4,0.0,0.0,0.2,561.0,7.57,7.43
2019-04-23,4,0.0,0.0,0.0,561.0,7.43,7.38
2019-04-24,4,0.0,0.0,0.0,561.0,7.38,7.24
2019-04-25,4,0.0,0.0,0.0,561.0,7.24,7.09
2019-04-26,4,0.0,0.0,0.0,561.0,7.09,7.05
2019-04-27,4,0.0,0.0,0.0,561.0,7.05,7.04
2019-04-28,4,0.0,0.0,0.0,561.0,7.04,7.04
2019-04-29,4,0.0,0.0,0.0,561.0,7.04,7.0
2019-04-30,4,0.0,0.0,0.0,561.0,7.0,6.91
2019-05-01,5,0.0,0.0,0.0,561.0,6.91,6.91
2019-05-02,5,0.0,0.0,0.0,561.0,6.91,6.91
2019-05-03,5,0.0,0.0,0.0,561.0,6.91,6.94
2019-05-04,5,0.0,0.0,0.0,561.0,6.94,6.91
2019-05-05,5,0.0,0.0,0.0,561.0,6.91,6.91
2019-05-06,5,0.0,0.0,0.0,561.0,6.91,6.87
2019-05-07,5,0.0,0.0,0.0,561.0,6.87,6.87
2019-05-08,5,0.0,0.0,0.0,561.0,6.87,6.85
2019-05-09,5,0.0,0.0,0.0,561.0,6.85,6.85
2019-05-10,5,0.0,0.0,0.0,561.0,6.85,6.82
2019-05-11,5,0.0,0.0,0.0,561.0,6.82,6.85
2019-05-12,5,0.0,0.0,0.0,561.0,6.85,6.82
2019-05-13,5,0.0,0.0,0.0,561.0,6.82,6.82
2019-05-14,5,0.0,0.0,0.0,561.0,6.82,6.82
2019-05-15,5,0.0,0.0,0.0,561.0,6.82,6.82
2019-05-16,5,0.0,0.0,0.0,561.0,6.82,6.78
2019-05-17,5,0.0,0.0,0.0,561.0,6.78,6.69
2019-05-18,5,0.0,0.0,0.0,561.0,6.69,6.62
2019-05-19,5,0.0,0.0,0.0,561.0,6.62,6.62
2019-05-20,5,0.0,0.0,0.0,561.0,6.62,6.66
2019-05-21,5,0.0,0.0,0.0,561.0,6.66,6.69
2019-05-22,5,0.0,0.0,0.0,561.0,6.69,6.73
2019-05-23,5,0.0,0.0,0.0,561.0,6.73,6.73
2019-05-24,5,0.0,0.0,0.0,561.0,6.73,6.66
2019-05-25,5,0.0,0.0,0.0,561.0,6.66,6.69
2019-05-26,5,0.0,0.0,0.0,561.0,6.69,6.66
2019-05-27,5,0.0,0.0,0.0,561.0,6.66,6.62
2019-05-28,5,0.0,0.0,0.0,561.0,6.62,6.59
2019-05-29,5,0.0,0.0,0.0,561.0,6.59,6.59
2019-05-30,5,0.0,0.0,0.0,561.0,6.59,6.59
2019-05-31,5,0.0,0.0,0.0,561.0,6.59,6.53
2019-06-01,6,0.0,0.0,0.0,561.0,6.53,6.5
2019-06-02,6,0.0,0.0,0.0,561.0,6.5,6.53
2019-06-03,6,0.3,0.3,0.3,561.0,6.53,6.57
2019-06-04,6,0.4,0.7,0.7,561.0,6.57,6.62
2019-06-05,6,0.0,0.7,0.7,561.0,6.62,6.62
2019-06-06,6,1.0,1.4,1.7,561.0,6.62,6.62
2019-06-07,6,0.1,1.1,1.8,561.0,6.62,6.78
2019-06-08,6,3.4,4.5,5.2,561.0,6.78,9.3
2019-06-09,6,7.4,10.9,12.6,561.0,9.3,18.45
2019-06-10,6,4.9,15.7,17.2,561.0,18.45,21.65
2019-06-11,6,1.4,13.7,18.2,561.0,21.65,42.45
2019-06-12,6,2.4,8.7,20.6,561.0,42.45,35.81
2019-06-13,6,2.0,5.8,21.6,561.0,35.81,25.0
2019-06-14,6,0.5,4.9,22.0,561.0,25.0,18.14
2019-06-15,6,1.6,4.1,20.2,561.0,18.14,14.45
2019-06-16,6,1.0,3.1,13.8,561.0,14.45,11.65
2019-06-17,6,0.6,3.2,9.5,561.0,11.65,10.4
2019-06-18,6,0.5,2.1,8.6,561.0,10.4,11.3
2019-06-19,6,1.6,2.7,7.8,561.0,11.3,10.91
2019-06-20,6,0.5,2.6,6.3,561.0,10.91,9.81
2019-06-21,6,0.5,2.6,6.3,561.0,9.81,8.98
2019-06-22,6,1.5,2.5,6.2,561.0,8.98,10.69
2019-06-23,6,6.2,8.2,11.4,561.0,10.69,16.66
2019-06-24,6,10.5,18.2,21.3,561.0,16.66,15.63
2019-06-25,6,7.6,24.3,28.4,561.0,15.63,26.54
2019-06-26,6,7.3,25.4,34.1,561.0,26.54,28.24
2019-06-27,6,24.9,39.8,58.5,561.0,28.24,161.18
2019-06-28,6,15.8,48.0,73.8,561.0,161.18,196.7
2019-06-29,6,73.4,114.1,145.7,561.0,196.7,170.0
2019-06-30,6,22.9,112.1,162.4,561.0,170.0,136.09
2019-07-01,7,11.7,108.0,163.6,561.0,136.09,107.39
2019-07-02,7,8.9,43.5,164.9,561.0,107.39,92.97
2019-07-03,7,3.0,23.6,160.6,561.0,92.97,76.8
2019-07-04,7,4.3,16.2,140.0,561.0,76.8,91.68
2019-07-05,7,5.5,12.8,129.7,561.0,91.68,159.32
2019-07-06,7,11.5,21.3,67.8,561.0,159.32,241.66
2019-07-07,7,10.3,27.3,55.2,561.0,241.66,195.34
2019-07-08,7,7.6,29.4,51.1,561.0,195.34,179.72
2019-07-09,7,5.3,23.2,47.5,561.0,179.72,207.93
2019-07-10,7,22.0,34.9,66.5,561.0,207.93,260.82
2019-07-11,7,10.9,38.2,73.1,561.0,260.82,245.04
2019-07-12,7,1.0,33.9,68.6,561.0,245.04,131.74
2019-07-13,7,1.3,13.2,58.4,561.0,131.74,73.82
2019-07-14,7,2.1,4.4,50.2,561.0,73.82,73.64
2019-07-15,7,1.2,4.6,43.8,561.0,73.64,62.97
2019-07-16,7,2.1,5.4,40.6,561.0,62.97,43.06
2019-07-17,7,2.3,5.6,20.9,561.0,43.06,29.48
2019-07-18,7,0.9,5.3,10.9,561.0,29.48,30.55
2019-07-19,7,2.3,5.5,12.2,561.0,30.55,71.78
2019-07-20,7,19.9,23.1,30.8,561.0,71.78,193.09
2019-07-21,7,9.9,32.1,38.6,561.0,193.09,136.4
2019-07-22,7,6.9,36.7,44.3,561.0,136.4,72.11
2019-07-23,7,5.3,22.1,47.5,561.0,72.11,101.8
2019-07-24,7,7.3,19.5,52.5,561.0,101.8,255.45
2019-07-25,7,16.2,28.8,67.8,561.0,255.45,230.21
2019-07-26,7,16.3,39.8,81.8,561.0,230.21,347.34
2019-07-27,7,18.3,50.8,80.2,561.0,347.34,409.2
2019-07-28,7,5.5,40.1,75.8,561.0,409.2,384.48
2019-07-29,7,21.1,44.9,90.0,561.0,384.48,748.89
2019-07-30,7,55.0,81.6,139.7,561.0,748.89,992.12
2019-07-31,7,28.5,104.6,160.9,561.0,992.12,809.96
2019-08-01,8,12.4,95.9,157.1,561.0,809.96,768.13
2019-08-02,8,15.0,55.9,155.8,561.0,768.13,1269.57
2019-08-03,8,65.1,92.5,202.6,561.0,1269.57,2709.19
2019-08-04,8,75.4,155.5,272.5,561.0,2709.19,2823.88
2019-08-05,8,34.8,175.3,286.2,561.0,2823.88,2022.02
2019-08-06,8,19.6,129.8,250.8,561.0,2022.02,1136.63
2019-08-07,8,8.3,62.7,230.6,561.0,1136.63,784.24
2019-08-08,8,11.0,38.9,229.2,561.0,784.24,777.04
2019-08-09,8,15.8,35.1,230.0,561.0,777.04,832.68
2019-08-10,8,10.9,37.7,175.8,561.0,832.68,731.82
2019-08-11,8,6.3,33.0,106.7,561.0,731.82,472.15
2019-08-12,8,1.7,18.9,73.6,561.0,472.15,176.42
2019-08-13,8,3.1,11.1,57.1,561.0,176.42,78.62
2019-08-14,8,2.1,6.9,50.9,561.0,78.62,70.94
2019-08-15,8,1.9,7.1,41.8,561.0,70.94,78.8
2019-08-16,8,2.2,6.2,28.2,561.0,78.8,92.97
2019-08-17,8,1.6,5.7,18.9,561.0,92.97,71.95
2019-08-18,8,1.4,5.2,14.0,561.0,71.95,41.66
2019-08-19,8,1.0,4.0,13.3,561.0,41.66,27.44
2019-08-20,8,1.5,3.9,11.7,561.0,27.44,18.91
2019-08-21,8,1.4,3.9,11.0,561.0,18.91,18.23
